architecture,seed,forgotten_domain,model,evaluation_domain,evaluation_scope,accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,roc_auc,average_precision,log_loss,true_negative,false_positive,false_negative,true_positive,samples,attack_rate
mlp,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,RETAINED_MACRO,retained_macro,0.8649235863398431,0.8332090107003323,0.9507686031350939,0.8493747983594367,0.8901410180091326,0.8970589216707764,0.9449841805461849,0.31704622497010143,21019.0,624.0,3143.0,29794.0,54580.0,0.6034628068889704
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9990944619197407,0.9972224073936327,0.9931549471064095,0.9950124688279302,0.9940828402366864,0.9998912886531734,0.9979385287119186,0.004199601140712902,19367.0,11.0,8.0,1596.0,20982.0,0.07644647793346677
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.6157460462984186,0.6445546907697262,0.8519928347514555,0.585654917654302,0.6941530602937153,0.7449837599753567,0.8523062578402827,0.6567884810659169,1568.0,661.0,2692.0,3805.0,8726.0,0.7445564978225991
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.9882598906400772,0.7444838138186504,0.9992676973148902,0.9889676276373007,0.9940909826776753,0.9880874089583221,0.9999825912331901,0.022551231262285903,18.0,18.0,274.0,24562.0,24872.0,0.9985525892569959
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,forgotten,0.8916321387382,0.7536722983647517,0.6309887869520897,0.56136638452237,0.5941449368101104,0.6539600681640699,0.6322391276837966,0.4817972919345664,19017.0,1086.0,1451.0,1857.0,23411.0,0.14130109777455044
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,RETAINED_MACRO,retained_macro,0.8677001329527455,0.795420303994003,0.9481384930575851,0.856545004706511,0.8941089610693589,0.9109874858622841,0.9500757925951304,0.2278464378229719,20953.0,690.0,2974.0,29963.0,54580.0,0.6034628068889704
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.9988561624249357,0.9959497221442215,0.9925187032418953,0.9925187032418953,0.9925187032418953,0.9998707303369196,0.9972540884957186,0.005355893835711199,19366.0,12.0,12.0,1592.0,20982.0,0.07644647793346677
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.5982122392848958,0.6433897468500663,0.8587191172943152,0.5510235493304602,0.6712919557472342,0.579568110705476,0.8012087452913935,1.0489495559761675,1640.0,589.0,2917.0,3580.0,8726.0,0.7445564978225991
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.9819475715664201,0.8245356203360712,0.999508418335996,0.9824045740054759,0.9908826933620322,0.9802504429054598,0.9999708720330178,0.038234106553272626,24.0,12.0,437.0,24399.0,24872.0,0.9985525892569959
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,forgotten,0.8760838921874332,0.6909512744552977,0.5828245828245828,0.4328899637243047,0.49679098005203814,0.617146829860078,0.5306048260356202,0.5207172017864627,19078.0,1025.0,1876.0,1432.0,23411.0,0.14130109777455044
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,RETAINED_MACRO,retained_macro,0.8596719910920839,0.821291696443453,0.9502487462907355,0.8419822755259437,0.8848977841170539,0.8532297613159519,0.9328112352733765,0.36417985212171705,21030.0,613.0,3366.0,29571.0,54580.0,0.6034628068889704
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd,NF-UNSW-NB15,retained,0.9989991421218187,0.9968848842389846,0.9925326695706285,0.9943890274314214,0.9934599813142323,0.9998817333794217,0.9977571791824742,0.004943982055789594,19366.0,12.0,9.0,1595.0,20982.0,0.07644647793346677
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd,NF-ToN-IoT,retained,0.6661700664680266,0.6681014663012153,0.855132778438367,0.66415268585501,0.7476392618903231,0.7567243134543996,0.8529005038678454,0.5399042942568248,1498.0,731.0,2182.0,4315.0,8726.0,0.7445564978225991
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd,NF-BoT-IoT,retained,0.9884609199099389,0.7445844741504268,0.999267846247712,0.9891689483008536,0.9941927520689585,0.9853595139671802,0.9999785049934748,0.02542113821632933,18.0,18.0,269.0,24567.0,24872.0,0.9985525892569959
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd,NF-CSE-CIC-IDS2018,forgotten,0.8944940412626543,0.7555912699536926,0.6454861111111111,0.5619709794437727,0.6008403361344538,0.6672927049636332,0.6350434182134775,0.42761732933934854,19082.0,1021.0,1449.0,1859.0,23411.0,0.14130109777455044
mlp,1337,NF-CSE-CIC-IDS2018,dc_ssd,RETAINED_MACRO,retained_macro,0.8845433761665947,0.8031902748968754,0.9489777647522358,0.882570220529095,0.9117639984245046,0.9139885202670005,0.9502120626812648,0.19008980484298124,20882.0,761.0,2460.0,30477.0,54580.0,0.6034628068889704
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r,NF-UNSW-NB15,retained,0.9781717662758554,0.8598051843762459,0.9922680412371134,0.720074812967581,0.8345375722543352,0.9971189401869462,0.967362341555603,0.07522057323888837,19369.0,9.0,449.0,1155.0,20982.0,0.07644647793346677
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r,NF-ToN-IoT,retained,0.3344029337611735,0.41642431096161786,0.6354699174203696,0.24873018316145915,0.35752212389380533,0.4024920084246357,0.6867347129803132,1.8087303112656445,1302.0,927.0,4881.0,1616.0,8726.0,0.7445564978225991
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r,NF-BoT-IoT,retained,0.9870939208748793,0.6329499293140781,0.9989416697195425,0.9881220808503784,0.9935024188814444,0.867621597680786,0.9997048144848875,0.03679007993014444,10.0,26.0,295.0,24541.0,24872.0,0.9985525892569959
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r,NF-CSE-CIC-IDS2018,forgotten,0.6598180342574004,0.5967202778123137,0.20979805534779356,0.5087666263603385,0.2970873786407767,0.5926816751649201,0.24731859384914542,1.2349828859526129,13764.0,6339.0,1625.0,1683.0,23411.0,0.14130109777455044
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r,RETAINED_MACRO,retained_macro,0.7665562069706361,0.6363931415506473,0.8755598761256751,0.6523090256598062,0.7285207050098617,0.7557441820974559,0.8846006230069344,0.6402469881448924,20681.0,962.0,5625.0,27312.0,54580.0,0.6034628068889704
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-UNSW-NB15,retained,0.9855590506148127,0.939572899210329,0.9226770630279402,0.885286783042394,0.9035952911231308,0.9978893461979276,0.9762779609286392,0.03346988780543262,19259.0,119.0,184.0,1420.0,20982.0,0.07644647793346677
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-ToN-IoT,retained,0.8395599358239744,0.7096823443307824,0.8364356435643564,0.9752193319993844,0.900511654349062,0.6308874793508245,0.7813655911111139,0.8818648897460225,990.0,1239.0,161.0,6336.0,8726.0,0.7445564978225991
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-BoT-IoT,retained,0.9928031521389514,0.6912837100266638,0.9991093477996842,0.9936785311644387,0.9963865393544219,0.9889676276373007,0.9999838861318311,0.013760914703257453,14.0,22.0,157.0,24679.0,24872.0,0.9985525892569959
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,NF-CSE-CIC-IDS2018,forgotten,0.5842125496561446,0.6827621230108714,0.22890651366857914,0.8201330108827086,0.3579155672823219,0.7382794509124442,0.23477957804281865,2.0577434599736124,10964.0,9139.0,595.0,2713.0,23411.0,0.14130109777455044
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.0001,RETAINED_MACRO,retained_macro,0.9393073795259128,0.7801796511892585,0.9194073514639935,0.951394882068739,0.9334978282755383,0.8725814843953509,0.9192091460571947,0.3096985640849042,20263.0,1380.0,502.0,32435.0,54580.0,0.6034628068889704
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9759317510246879,0.8454402298001513,0.9910634495084897,0.6913965087281796,0.8145427836944547,0.9950325767272397,0.950484085879391,0.07206694609872022,19368.0,10.0,495.0,1109.0,20982.0,0.07644647793346677
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.5650928260371304,0.5299345807047777,0.7639703008987886,0.6018162228720948,0.6732673267326733,0.512324423744458,0.7053434149274915,0.7873681912487884,1021.0,1208.0,2587.0,3910.0,8726.0,0.7445564978225991
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9901495657767772,0.5928736958894795,0.9988234816828269,0.9913029473345144,0.9950490047489138,0.9475078738748413,0.9999186287007146,0.019059036824233367,7.0,29.0,216.0,24620.0,24872.0,0.9985525892569959
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,forgotten,0.535090342146854,0.5594518113817828,0.1706659711354547,0.593409915356711,0.26509115462525323,0.5457626220731071,0.18388720549561605,1.229369714457611,10564.0,9539.0,1345.0,1963.0,23411.0,0.14130109777455044
mlp,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,RETAINED_MACRO,retained_macro,0.8437247142795318,0.6560828354648028,0.9179524106967016,0.7615052263115962,0.8276197050586805,0.8182882914488463,0.8852487098358658,0.2928313913905807,20396.0,1247.0,3298.0,29639.0,54580.0,0.6034628068889704
mlp,1337,NF-CSE-CIC-IDS2018,retrained,NF-UNSW-NB15,retained,0.9994280812124678,0.9985466975558317,0.9950248756218906,0.9975062344139651,0.9962640099626401,0.9998806716823382,0.9972336604018247,0.0030664723500241817,19370.0,8.0,4.0,1600.0,20982.0,0.07644647793346677
mlp,1337,NF-CSE-CIC-IDS2018,retrained,NF-ToN-IoT,retained,0.8360073344029337,0.7852486080299477,0.8905334566759173,0.8890257041711559,0.8897789416929831,0.8177143635261689,0.8949765622311507,0.46656322000657885,1519.0,710.0,721.0,5776.0,8726.0,0.7445564978225991
mlp,1337,NF-CSE-CIC-IDS2018,retrained,NF-BoT-IoT,retained,0.9917577999356706,0.8017103308816951,0.9994322559714506,0.992309550652279,0.9958581674916658,0.9887607147330937,0.9999835225564453,0.01748489592908657,22.0,14.0,191.0,24645.0,24872.0,0.9985525892569959
mlp,1337,NF-CSE-CIC-IDS2018,retrained,NF-CSE-CIC-IDS2018,forgotten,0.5041219939344752,0.5137650531443838,0.1479345152260582,0.5272067714631197,0.23103927932701862,0.5170749268835029,0.17503426849685283,1.2934188647044034,10058.0,10045.0,1564.0,1744.0,23411.0,0.14130109777455044
mlp,1337,NF-CSE-CIC-IDS2018,retrained,RETAINED_MACRO,retained_macro,0.9423977385170241,0.8618352121558249,0.9616635294230861,0.9596138297458,0.9606337063824296,0.9354519166472003,0.964064581729807,0.1623715294285632,20911.0,732.0,916.0,32021.0,54580.0,0.6034628068889704
numerical_feature_transformer,1337,NF-UNSW-NB15,original,NF-UNSW-NB15,forgotten,0.9989514822228577,0.9939998993639856,0.9981108312342569,0.9881546134663342,0.9931077694235589,0.999872145933031,0.995517109950965,0.0058878632991396975,19375.0,3.0,19.0,1585.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,original,NF-ToN-IoT,retained,0.6376346550538621,0.6576328530136386,0.8563795682838213,0.6167461905494844,0.7170722977809592,0.7268784647336628,0.8375352654405349,0.648613628222986,1557.0,672.0,2490.0,4007.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,original,NF-BoT-IoT,retained,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896263935863711,0.9999848739489641,0.021302208136073045,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,original,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9551742173513781,0.8989062553761729,0.19716049636068578,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,original,RETAINED_MACRO,retained_macro,0.8493384172773478,0.7559790935676226,0.8398012308963941,0.8315358982621076,0.8238047093638206,0.8905596918904707,0.9121421315885573,0.28902544423991494,20189.0,2179.0,3096.0,31545.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,rollback_repair,NF-UNSW-NB15,forgotten,0.07644647793346677,0.5,0.07644647793346677,1.0,0.142034888869211,0.8562578292116751,0.6517155729384795,0.774134763438795,0.0,19378.0,0.0,1604.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,rollback_repair,NF-ToN-IoT,retained,0.7445564978225991,0.5,0.7445564978225991,1.0,0.8535768245418117,0.3653229053572229,0.6379240014567977,0.6533506551094556,0.0,2229.0,0.0,6497.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,rollback_repair,NF-BoT-IoT,retained,0.9985525892569959,0.5,0.9985525892569959,1.0,0.9992757704997184,0.8666245011721336,0.9997367073574243,0.6034029554610416,0.0,36.0,0.0,24836.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.14130109777455044,0.5,0.14130109777455044,1.0,0.2476140574123283,0.794019498193734,0.36218148794491456,0.7607740508116007,0.0,20103.0,0.0,3308.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,rollback_repair,RETAINED_MACRO,retained_macro,0.6281367282847151,0.5,0.6281367282847151,1.0,0.7001555508179528,0.6753223015743636,0.6666140655863788,0.6725092204606993,0.0,22368.0,0.0,34641.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical,NF-UNSW-NB15,forgotten,0.9989514822228577,0.9939998993639856,0.9981108312342569,0.9881546134663342,0.9931077694235589,0.999872145933031,0.995517109950965,0.0058878632991396975,19375.0,3.0,19.0,1585.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical,NF-ToN-IoT,retained,0.6376346550538621,0.6576328530136386,0.8563795682838213,0.6167461905494844,0.7170722977809592,0.7268784647336628,0.8375352654405349,0.648613628222986,1557.0,672.0,2490.0,4007.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical,NF-BoT-IoT,retained,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896263935863711,0.9999848739489641,0.021302208136073045,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9551742173513781,0.8989062553761729,0.19716049636068578,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical,RETAINED_MACRO,retained_macro,0.8493384172773478,0.7559790935676226,0.8398012308963941,0.8315358982621076,0.8238047093638206,0.8905596918904707,0.9121421315885573,0.28902544423991494,20189.0,2179.0,3096.0,31545.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-UNSW-NB15,forgotten,0.9987608426270136,0.9927530165709681,0.9981060606060606,0.9856608478802993,0.9918444165621079,0.9998890365684509,0.9964809066171093,0.0073706797351866336,19375.0,3.0,23.0,1581.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.7965849186339674,0.763637639845232,0.8885780118499013,0.8309989225796521,0.8588244651236777,0.7732199690743142,0.8533630635441981,0.5532156861788282,1552.0,677.0,1098.0,5399.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.9898681247989707,0.7175515828277947,0.9991877842755036,0.9906587212111451,0.9949049737161343,0.9899988368139438,0.99998542601929,0.021659592562303216,16.0,20.0,232.0,24604.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.9195250096108667,0.9065451753577901,0.6598563089357881,0.8884522370012092,0.7572790517907756,0.9606519020755322,0.9284265040211899,0.18869194367209421,18588.0,1515.0,369.0,2939.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,RETAINED_MACRO,retained_macro,0.901992684347935,0.7959114660102723,0.849207368353731,0.9033699602640022,0.8703361635435293,0.9079569026545968,0.9272583311948926,0.2545224074710752,20156.0,2212.0,1699.0,32942.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-UNSW-NB15,forgotten,0.9989038223238966,0.9936881786657312,0.998109640831758,0.9875311720698254,0.9927922281416484,0.9998664192033077,0.9950914125511541,0.005925071995762172,19375.0,3.0,20.0,1584.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.6141416456566583,0.6431825559410276,0.8512118491921006,0.5838079113436971,0.6925956358988405,0.7190168799997625,0.8346096109009149,0.6726887104462675,1566.0,663.0,2704.0,3793.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.989546477967192,0.7035217694744189,0.9991469656349012,0.9903768722821711,0.9947425890726735,0.9899138347559994,0.9999852989687755,0.02096849724104398,15.0,21.0,239.0,24597.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.9205074537610525,0.9064858451766631,0.663650757747116,0.8869407496977025,0.7592185276232372,0.9564132640119828,0.9075429046519105,0.19656675690799702,18616.0,1487.0,374.0,2934.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,RETAINED_MACRO,retained_macro,0.8413985257949675,0.7510633901973698,0.8380031908580392,0.8203751777745235,0.8155189175315837,0.8884479929225816,0.9140459381738669,0.2967413215317695,20197.0,2171.0,3317.0,31324.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-UNSW-NB15,forgotten,0.9990468020207797,0.9946233407604943,0.9981132075471698,0.9894014962593516,0.9937382592360676,0.9998708268548363,0.9954584735456694,0.005799652468466273,19375.0,3.0,17.0,1587.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.6102452440980977,0.6392397485038648,0.8486486486486486,0.5799599815299369,0.6890372131297431,0.7172616439668155,0.8335772373007442,0.6650995948098163,1557.0,672.0,2729.0,3768.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896308673788944,0.9999848805304197,0.02130731948462842,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9553214037188528,0.899830855167709,0.19708525534941135,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,RETAINED_MACRO,retained_macro,0.8402086136254264,0.7498480587310313,0.8372242576846699,0.8192738285889251,0.8144596811467486,0.8874046383548543,0.9111309909996242,0.2944973898812853,20189.0,2179.0,3335.0,31306.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-UNSW-NB15,forgotten,0.9989514822228577,0.9939998993639856,0.9981108312342569,0.9881546134663342,0.9931077694235589,0.999872145933031,0.995517109950965,0.0058878632991396975,19375.0,3.0,19.0,1585.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.6376346550538621,0.6576328530136386,0.8563795682838213,0.6167461905494844,0.7170722977809592,0.7268784647336628,0.8375352654405349,0.648613628222986,1557.0,672.0,2490.0,4007.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896263935863711,0.9999848739489641,0.021302208136073045,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9551742173513781,0.8989062553761729,0.19716049636068578,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,RETAINED_MACRO,retained_macro,0.8493384172773478,0.7559790935676226,0.8398012308963941,0.8315358982621076,0.8238047093638206,0.8905596918904707,0.9121421315885573,0.28902544423991494,20189.0,2179.0,3096.0,31545.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-UNSW-NB15,forgotten,0.9566294919454771,0.7163341645885286,1.0,0.43266832917705733,0.6040034812880766,0.9997471874035625,0.9974390978908827,0.12983957474020122,19378.0,0.0,910.0,694.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.8246619298647719,0.7848502117794229,0.894895849896645,0.8662459596736956,0.8803378695448146,0.7684889315999317,0.8464235380584374,0.5508884981820019,1568.0,661.0,869.0,5628.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.9889835960115793,0.7171086773679785,0.9991870579627673,0.9897729102915124,0.9944577045997006,0.9888088080027201,0.9999836679652394,0.02783631098862779,16.0,20.0,254.0,24582.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.922002477467857,0.9079877461183732,0.6685623293903549,0.8884522370012092,0.7629802699896158,0.960176538829863,0.9261820930953164,0.1951043310094172,18646.0,1457.0,369.0,2939.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_contrast,RETAINED_MACRO,retained_macro,0.9118826677814026,0.8033155450885916,0.8542150790832558,0.9148237023221392,0.879258614711377,0.905824759477505,0.9241964330396645,0.25794304672668233,20230.0,2138.0,1492.0,33149.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-UNSW-NB15,forgotten,0.9844628729387094,0.8986649706109379,0.99921875,0.7973815461346634,0.8869625520110958,0.9980472012506663,0.9950620964335185,0.061955870784451195,19377.0,1.0,325.0,1279.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.5778134311253724,0.6179025374792506,0.8388340158997832,0.5359396644605202,0.6540195341848234,0.7225274901699117,0.8300486469234003,0.6678972104503595,1560.0,669.0,3015.0,3482.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.9884207140559665,0.7168268284390042,0.9991865950870343,0.9892092124335642,0.9941728714794432,0.9898959395859058,0.9999852715125104,0.024175354782097813,16.0,20.0,268.0,24568.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.9238819358421255,0.9083244492195304,0.6758064516129032,0.8866384522370012,0.7669979079497908,0.9589825443103446,0.9243237249189462,0.19086056531260587,18696.0,1407.0,375.0,2933.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,RETAINED_MACRO,retained_macro,0.8300386936744882,0.7476846050459285,0.837942354199907,0.8039291097103618,0.8050634378713525,0.890468658022054,0.918119214451619,0.2943110435150211,20272.0,2096.0,3658.0,30983.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd,NF-UNSW-NB15,forgotten,0.9653035935563816,0.7733532499126834,0.9988610478359908,0.5467581047381546,0.7066881547139404,0.9967213828881197,0.9688876038226061,0.13903436981837647,19377.0,1.0,727.0,877.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd,NF-ToN-IoT,retained,0.831652532661013,0.7858607551416387,0.8928125,0.8794828382330306,0.8860975420640459,0.7552968678714468,0.824620507846706,0.5521808064709736,1543.0,686.0,783.0,5714.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd,NF-BoT-IoT,retained,0.9891444194274687,0.7171892056333995,0.9991871901162318,0.9899339668223547,0.9945390558634359,0.9903757538340402,0.9999859749711437,0.02654031034237295,16.0,20.0,250.0,24586.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.9334500875656743,0.9136432033431696,0.7127918287937743,0.8860338573155986,0.7900269541778976,0.9595943647169917,0.9263517946336833,0.1773576495712845,18922.0,1181.0,377.0,2931.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,dc_ssd,RETAINED_MACRO,retained_macro,0.9180823465513853,0.8055643880394024,0.8682638396366688,0.9184835541236612,0.8902211840351265,0.9017556621408263,0.9169860924838443,0.25202625546154367,20481.0,1887.0,1410.0,33231.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r,NF-UNSW-NB15,forgotten,0.12877704699266038,0.465715002152993,0.07122287359868354,0.8634663341645885,0.13159144893111638,0.6203373320491732,0.1314378690271989,7.314536077455587,1317.0,18061.0,219.0,1385.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r,NF-ToN-IoT,retained,0.32649553059821224,0.4949604376192401,0.7320359281437125,0.1505310143142989,0.24971275373420146,0.3501057498809023,0.6921625309103049,2.0131580129233786,1871.0,358.0,5519.0,978.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r,NF-BoT-IoT,retained,0.9724991958829206,0.958492152967914,0.9999172048352376,0.9725398614913835,0.9860385369039844,0.9821752921386517,0.9999738899742046,0.06686151512554461,34.0,2.0,682.0,24154.0,24872.0,0.9985525892569959
