architecture,seed,forgotten_domain,model,evaluation_domain,evaluation_scope,accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,roc_auc,average_precision,log_loss,true_negative,false_positive,false_negative,true_positive,samples,attack_rate
numerical_feature_transformer,42,NF-BoT-IoT,retrained,NF-BoT-IoT,forgotten,0.02199260212286909,0.2745186199244824,0.9688073394495413,0.021259462071186987,0.04160592569244711,0.027235330434315776,0.994611404318047,3.532944530593142,19.0,17.0,24308.0,528.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-BoT-IoT,retrained,NF-CSE-CIC-IDS2018,retained,0.9415659305454701,0.8922295642976759,0.7765108323831242,0.8234582829504232,0.7992957746478874,0.954112574774374,0.9019680873715004,0.1557919120038794,19319.0,784.0,584.0,2724.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-BoT-IoT,retrained,RETAINED_MACRO,retained_macro,0.9339342053204257,0.9009097354799964,0.8926135888818244,0.9096816209688554,0.9009122126656416,0.9213434193195589,0.9218867369784863,0.20018062672495582,40289.0,1421.0,1173.0,10236.0,53119.0,0.21478190477983397
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,original,NF-UNSW-NB15,retained,0.9993327614145459,0.997923256159323,0.9950186799501868,0.9962593516209476,0.9956386292834891,0.9998432227306644,0.9962458747410696,0.004772512345033358,19370.0,8.0,6.0,1598.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,original,NF-ToN-IoT,retained,0.5731148292459317,0.6084108736937841,0.8303145853193518,0.5362474988456211,0.6516412606378005,0.7068561097978547,0.8127057049214689,0.7332857892420097,1517.0,712.0,3013.0,3484.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,original,NF-BoT-IoT,retained,0.9892248311354133,0.7172294697661101,0.9991872561768531,0.9900144950877758,0.9945797265593399,0.9913297900896547,0.9999873691699069,0.026313305593658538,16.0,20.0,248.0,24588.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,original,NF-CSE-CIC-IDS2018,forgotten,0.9525009610866687,0.9235995836676907,0.8009868421052632,0.8833131801692866,0.8401380103507763,0.9613270451010428,0.9306815197337821,0.1268870558143446,19377.0,726.0,386.0,2922.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,original,RETAINED_MACRO,retained_macro,0.853890807265297,0.7745211998730724,0.9415068404821305,0.8408404485181148,0.8806198721602098,0.8993430408727247,0.9363129829441484,0.2547905357269005,20903.0,740.0,3267.0,29670.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,rollback_repair,NF-UNSW-NB15,retained,0.07644647793346677,0.5,0.07644647793346677,1.0,0.142034888869211,0.6398922963002237,0.11684538227552402,1.5529658462898017,0.0,19378.0,0.0,1604.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,rollback_repair,NF-ToN-IoT,retained,0.7445564978225991,0.5,0.7445564978225991,1.0,0.8535768245418117,0.8274259928642912,0.9135772346754943,0.5691188133650942,0.0,2229.0,0.0,6497.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,rollback_repair,NF-BoT-IoT,retained,0.9985525892569959,0.5,0.9985525892569959,1.0,0.9992757704997184,0.2024743427998783,0.9965223850372815,0.23464841413459228,0.0,36.0,0.0,24836.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,rollback_repair,NF-CSE-CIC-IDS2018,forgotten,0.14130109777455044,0.5,0.14130109777455044,1.0,0.2476140574123283,0.8988805445185831,0.5800788912621835,1.3704848794057958,0.0,20103.0,0.0,3308.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,rollback_repair,RETAINED_MACRO,retained_macro,0.6065185216710206,0.5,0.6065185216710206,1.0,0.6649624946369137,0.5565975439881311,0.6756483339960999,0.7855776912631628,0.0,21643.0,0.0,32937.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical,NF-UNSW-NB15,retained,0.9993327614145459,0.997923256159323,0.9950186799501868,0.9962593516209476,0.9956386292834891,0.9998432227306644,0.9962458747410696,0.004772512345033358,19370.0,8.0,6.0,1598.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical,NF-ToN-IoT,retained,0.5731148292459317,0.6084108736937841,0.8303145853193518,0.5362474988456211,0.6516412606378005,0.7068561097978547,0.8127057049214689,0.7332857892420097,1517.0,712.0,3013.0,3484.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical,NF-BoT-IoT,retained,0.9892248311354133,0.7172294697661101,0.9991872561768531,0.9900144950877758,0.9945797265593399,0.9913297900896547,0.9999873691699069,0.026313305593658538,16.0,20.0,248.0,24588.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical,NF-CSE-CIC-IDS2018,forgotten,0.9525009610866687,0.9235995836676907,0.8009868421052632,0.8833131801692866,0.8401380103507763,0.9613270451010428,0.9306815197337821,0.1268870558143446,19377.0,726.0,386.0,2922.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical,RETAINED_MACRO,retained_macro,0.853890807265297,0.7745211998730724,0.9415068404821305,0.8408404485181148,0.8806198721602098,0.8993430408727247,0.9363129829441484,0.2547905357269005,20903.0,740.0,3267.0,29670.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9565341721475551,0.7188558238524856,0.9845938375350141,0.4382793017456359,0.6065573770491803,0.9976847925598328,0.972527362496365,0.18034723487746898,19367.0,11.0,901.0,703.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.23412789365115746,0.4164277980940646,0.376657824933687,0.04371248268431584,0.07833402289339401,0.30175507030784066,0.623092153313657,1.5928693308999606,1759.0,470.0,6213.0,284.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.9816259247346414,0.6995557524024266,0.9991400843536301,0.9824448381381865,0.9907221308646487,0.9168143018199388,0.9995237066442021,0.05081858130914393,15.0,21.0,436.0,24400.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,forgotten,0.8709153816581948,0.594118095616523,0.6309523809523809,0.20828295042321646,0.3131818181818182,0.8676856134679075,0.5588962143215568,0.323433682965009,19700.0,403.0,2619.0,689.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,RETAINED_MACRO,retained_macro,0.7240959968444513,0.6116131247829922,0.786797248940777,0.48814554085604606,0.5585378436024077,0.738751388229204,0.8650477408180747,0.6080117156955246,21141.0,502.0,7550.0,25387.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9887522638452007,0.9278635064212726,0.9963715529753265,0.8559850374064838,0.9208584842387659,0.9852573386432772,0.9782275990858359,0.10812467586542944,19373.0,5.0,231.0,1373.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.28214531285812516,0.4452842334036491,0.5955701394585726,0.11174388179159613,0.18818040435458788,0.4335248632198192,0.7015393902103297,1.6313638021299495,1736.0,493.0,5771.0,726.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.9846011579285944,0.97842066176339,0.9999591085667553,0.9846191013045579,0.9922298188310239,0.9897058034036614,0.9999850061850343,0.03309891047804622,35.0,1.0,382.0,24454.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,forgotten,0.9366109948314895,0.7879441357661008,0.9519326065411299,0.5807134220072552,0.7213668794592565,0.916345579936844,0.78749306355502,0.21021876925511032,20006.0,97.0,1387.0,1921.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,RETAINED_MACRO,retained_macro,0.7518329115439734,0.7838561338627706,0.8639669336668848,0.6507826735008793,0.7004229024747927,0.8028293350889193,0.8932506651604001,0.5908624628244751,21144.0,499.0,6384.0,26553.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.9993327614145459,0.997923256159323,0.9950186799501868,0.9962593516209476,0.9956386292834891,0.999840552401636,0.9962288694105472,0.004670692108244577,19370.0,8.0,6.0,1598.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.5649782259912904,0.6041256712816275,0.8286687758578729,0.5240880406341388,0.642089383367905,0.7068371895148764,0.8138563499325809,0.7407204014825005,1525.0,704.0,3092.0,3405.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9892248311354133,0.7172294697661101,0.9991872561768531,0.9900144950877758,0.9945797265593399,0.9912973550938602,0.999987321421993,0.026113370085339784,16.0,20.0,248.0,24588.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,forgotten,0.9527999658280295,0.9237736870353472,0.8025267783575941,0.8833131801692866,0.8409843142898259,0.9624858069214405,0.930729876853084,0.127930687802992,19384.0,719.0,386.0,2922.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,RETAINED_MACRO,retained_macro,0.8511786061804165,0.7730927990690203,0.9409582373283043,0.836787295780954,0.8774359130702448,0.8993250323367908,0.936690846921707,0.25716815455869496,20911.0,732.0,3346.0,29591.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.9993327614145459,0.997923256159323,0.9950186799501868,0.9962593516209476,0.9956386292834891,0.9998432227306644,0.9962458747410696,0.004772512345033358,19370.0,8.0,6.0,1598.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.5731148292459317,0.6084108736937841,0.8303145853193518,0.5362474988456211,0.6516412606378005,0.7068561097978547,0.8127057049214689,0.7332857892420097,1517.0,712.0,3013.0,3484.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9892248311354133,0.7172294697661101,0.9991872561768531,0.9900144950877758,0.9945797265593399,0.9913297900896547,0.9999873691699069,0.026313305593658538,16.0,20.0,248.0,24588.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,forgotten,0.9525009610866687,0.9235995836676907,0.8009868421052632,0.8833131801692866,0.8401380103507763,0.9613270451010428,0.9306815197337821,0.1268870558143446,19377.0,726.0,386.0,2922.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,RETAINED_MACRO,retained_macro,0.853890807265297,0.7745211998730724,0.9415068404821305,0.8408404485181148,0.8806198721602098,0.8993430408727247,0.9363129829441484,0.2547905357269005,20903.0,740.0,3267.0,29670.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9979029644457154,0.988571635211692,0.9949238578680203,0.9775561097256857,0.9861635220125786,0.9998455391606647,0.9957104209550759,0.03278330015964403,19370.0,8.0,36.0,1568.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.3954847581939033,0.4863252618991835,0.727645305514158,0.3006002770509466,0.42544385143230584,0.5426343372891226,0.756819799316676,0.9628501268292287,1498.0,731.0,4544.0,1953.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.9904712126085558,0.690116050178057,0.999107251552165,0.991343211467225,0.9952100891287212,0.9882943218625294,0.9999828567137236,0.03839420067291561,14.0,22.0,215.0,24621.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,forgotten,0.9226859168766819,0.7899380388700731,0.7991214057507987,0.6048972188633616,0.688575361321404,0.9178542477221752,0.7921559296628815,0.20692226756845244,19600.0,503.0,1307.0,2001.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,RETAINED_MACRO,retained_macro,0.7946196450827246,0.7216709824296442,0.9072254716447811,0.7564998660812857,0.8022724875245352,0.8435913994374388,0.9175043589951585,0.3446758758872628,20882.0,761.0,4795.0,28142.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.99671146697169,0.9804926995134725,0.9954809554551324,0.9613466334164589,0.978116079923882,0.9995648328863053,0.9982559324608712,0.031825585308021084,19371.0,7.0,62.0,1542.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.37359614943845976,0.4982978305271584,0.7419052088221493,0.24334308142219485,0.3664812239221141,0.5325868384020702,0.7635217106135618,1.172067501157744,1679.0,550.0,4916.0,1581.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.98882277259569,0.7725031763926916,0.9993493289955266,0.9894507972298276,0.9943754299356614,0.9895201410139404,0.9999847252585092,0.030706086118784098,20.0,16.0,262.0,24574.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,forgotten,0.9415659305454701,0.7933548137009756,0.9994850669412977,0.5867593712212817,0.7394285714285714,0.9314260247753091,0.8390072678197443,0.1786086454969404,20102.0,1.0,1367.0,1941.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,RETAINED_MACRO,retained_macro,0.7863767963352798,0.7504312354777741,0.9122451644242694,0.7313801706894938,0.7796575779272192,0.8405572707674386,0.9205874561109807,0.41153305752818303,21070.0,573.0,5240.0,27697.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-UNSW-NB15,retained,0.9956629491945477,0.9739207623937369,0.9947678221059516,0.9482543640897756,0.970954356846473,0.9983627665792686,0.9932345243380685,0.07759820374011543,19370.0,8.0,83.0,1521.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-ToN-IoT,retained,0.5367866147146458,0.521388171494826,0.7595686191583845,0.5528705556410651,0.639942989488687,0.586444321577692,0.7705410228401177,0.7041109940459729,1092.0,1137.0,2905.0,3592.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-BoT-IoT,retained,0.9915969765197813,0.7045485048585387,0.9991487291742673,0.9924303430504107,0.9957782042217957,0.9789161342853565,0.9999639870842728,0.03683752031969094,15.0,21.0,188.0,24648.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,NF-CSE-CIC-IDS2018,forgotten,0.9378070137969331,0.8020258922293839,0.9205267938237965,0.6127569528415961,0.7357531760435572,0.9395135607846916,0.8777493406132504,0.17266316017631092,19928.0,175.0,1281.0,2027.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,RETAINED_MACRO,retained_macro,0.8413488468096583,0.7332858129157005,0.9178283901462011,0.8311850875937505,0.8688918501856518,0.8545744074807723,0.9212465114208196,0.27284890603525974,20477.0,1166.0,3176.0,29761.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-UNSW-NB15,retained,0.9994280812124678,0.9988326157976923,0.9944099378881988,0.9981296758104738,0.9962663347853142,0.9999005865458143,0.9983295339358516,0.0057241087510568,19369.0,9.0,3.0,1601.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-ToN-IoT,retained,0.8336007334402934,0.6935972036097966,0.8281514244828933,0.9798368477758965,0.8976311336717429,0.7612552033367646,0.8355963213075407,0.4435194716564272,908.0,1321.0,131.0,6366.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-BoT-IoT,retained,0.9928835638468961,0.6081114332241728,0.9988670847663362,0.9940006442261233,0.9964279227462615,0.9892226338111344,0.9999842866126214,0.020877123207600483,8.0,28.0,149.0,24687.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,NF-CSE-CIC-IDS2018,forgotten,0.5847251292127632,0.6208061133289315,0.2045328911000553,0.6711003627569528,0.3135150402485525,0.7641437708257132,0.641040374128074,0.8207461579678272,11469.0,8634.0,1088.0,2220.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,RETAINED_MACRO,retained_macro,0.9419707928332192,0.7668470842105539,0.9404761490458095,0.9906557226041647,0.9634417970677728,0.9167928078979045,0.9446367139520045,0.15670690120502814,20285.0,1358.0,283.0,32654.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9994757411114289,0.9991443364959467,0.994413407821229,0.9987531172069826,0.9965785381026439,0.9998831168028942,0.9960544758298814,0.004725837024505776,19369.0,9.0,2.0,1602.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.8518221407288563,0.7305896368085958,0.8464713715046605,0.9784515930429429,0.9076890126365389,0.802384549503574,0.8643322431985055,0.40476664105515814,1076.0,1153.0,140.0,6357.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9967835316822129,0.540720459547968,0.9986705342035291,0.9981075857626027,0.998388980627492,0.9916910488359192,0.9999879009058961,0.010190751581009032,3.0,33.0,47.0,24789.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,forgotten,0.2539831703045577,0.43011706910138303,0.11998711547753262,0.6756348246674728,0.2037839069979485,0.6190071103586782,0.36283205346378583,1.6824380835885229,3711.0,16392.0,1073.0,2235.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,RETAINED_MACRO,retained_macro,0.949360471174166,0.75681814428417,0.9465184378431396,0.9917707653375093,0.9675521771222249,0.9313195717141292,0.9534582066447609,0.13989440988689097,20448.0,1195.0,189.0,32748.0,54580.0,0.6034628068889704
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,retrained,NF-UNSW-NB15,retained,0.9995234010103898,0.9977405477430379,0.998125,0.9956359102244389,0.9968789013732834,0.9999237186731799,0.9987076124928107,0.002987733216323492,19375.0,3.0,7.0,1597.0,20982.0,0.07644647793346677
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,retrained,NF-ToN-IoT,retained,0.8906715562686225,0.8526081644611763,0.9233236596914617,0.9304294289672156,0.9268629254829807,0.8638688401790576,0.9133203443452912,0.4143152028939497,1727.0,502.0,452.0,6045.0,8726.0,0.7445564978225991
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,retrained,NF-BoT-IoT,retained,0.9934062399485365,0.7054544478445268,0.9991502791939791,0.9942422290223869,0.9966902119071644,0.9882406363522485,0.9999828019958017,0.019196014479603264,15.0,21.0,143.0,24693.0,24872.0,0.9985525892569959
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,retrained,NF-CSE-CIC-IDS2018,forgotten,0.5497842894365896,0.5925054515195955,0.18681794560886889,0.6520556227327691,0.2904268210583008,0.7521114657338167,0.3795426264403248,1.0064529312183947,10714.0,9389.0,1151.0,2157.0,23411.0,0.14130109777455044
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,retrained,RETAINED_MACRO,retained_macro,0.9612003990758495,0.8519343866829137,0.9735329796284803,0.9734358560713471,0.9734773462544761,0.9506777317348286,0.9706702529446346,0.1454996501966255,21117.0,526.0,602.0,32335.0,54580.0,0.6034628068889704
mlp,1337,NF-UNSW-NB15,original,NF-UNSW-NB15,forgotten,0.9989514822228577,0.9962872452988696,0.993142144638404,0.993142144638404,0.993142144638404,0.999875813613865,0.9974252804473919,0.003992744322154205,19367.0,11.0,11.0,1593.0,20982.0,0.07644647793346677
mlp,1337,NF-UNSW-NB15,original,NF-ToN-IoT,retained,0.6093284437313775,0.648791729322841,0.8595714951094551,0.5681083577035555,0.684088592345473,0.7020022631144319,0.8375429097516545,0.9214809030200056,1626.0,603.0,2806.0,3691.0,8726.0,0.7445564978225991
mlp,1337,NF-UNSW-NB15,original,NF-BoT-IoT,retained,0.9864908330652943,0.8545480574792863,0.9995921696574225,0.9868738927363505,0.9931923170435205,0.9892986882840321,0.9999843514395088,0.02566502756814451,26.0,10.0,326.0,24510.0,24872.0,0.9985525892569959
mlp,1337,NF-UNSW-NB15,original,NF-CSE-CIC-IDS2018,retained,0.8889838110290035,0.7478368280622028,0.6207013959822949,0.5510882708585247,0.5838270616493194,0.6604840196927781,0.6216475043323809,0.5209091700003491,18989.0,1114.0,1485.0,1823.0,23411.0,0.14130109777455044
mlp,1337,NF-UNSW-NB15,original,RETAINED_MACRO,retained_macro,0.8282676959418919,0.7503922049547768,0.8266216869163908,0.702023507099477,0.753702657012771,0.7839283236970808,0.8197249218411814,0.4893517001961664,20641.0,1727.0,4617.0,30024.0,57009.0,0.6076408988054518
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-UNSW-NB15,forgotten,0.6641406920217329,0.3830025256808438,0.01462457642232923,0.05112219451371571,0.022743031479683817,0.07927061539051537,0.05784461397980539,0.6898430713537773,13853.0,5525.0,1522.0,82.0,20982.0,0.07644647793346677
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-ToN-IoT,retained,0.5372450148980059,0.4194300810264571,0.7008658715896096,0.6603047560412498,0.6799809795530195,0.36021584452167693,0.6387762816255839,0.6871938680323171,398.0,1831.0,2207.0,4290.0,8726.0,0.7445564978225991
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-BoT-IoT,retained,0.9964618848504342,0.5128218893720584,0.9985897332581191,0.9978660009663392,0.998227735932654,0.6398966106547843,0.998605299532319,0.5747052723119673,1.0,35.0,53.0,24783.0,24872.0,0.9985525892569959
mlp,1337,NF-UNSW-NB15,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.1626585793003289,0.37959273947152816,0.10842504926226751,0.6819830713422007,0.1871034625751607,0.3391648412730063,0.09937039470979002,0.7697209667815547,1552.0,18551.0,1052.0,2256.0,23411.0,0.14130109777455044
mlp,1337,NF-UNSW-NB15,rollback_repair,RETAINED_MACRO,retained_macro,0.565455159682923,0.4372815699566812,0.6026268847033321,0.7800512761165965,0.621770726020278,0.4464257654831559,0.5789173252892309,0.6772067023752797,1951.0,20417.0,3312.0,31329.0,57009.0,0.6076408988054518
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-UNSW-NB15,forgotten,0.9989514822228577,0.9962872452988696,0.993142144638404,0.993142144638404,0.993142144638404,0.999875813613865,0.9974252804473919,0.003992744322154205,19367.0,11.0,11.0,1593.0,20982.0,0.07644647793346677
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-ToN-IoT,retained,0.6093284437313775,0.648791729322841,0.8595714951094551,0.5681083577035555,0.684088592345473,0.7020022631144319,0.8375429097516545,0.9214809030200056,1626.0,603.0,2806.0,3691.0,8726.0,0.7445564978225991
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-BoT-IoT,retained,0.9864908330652943,0.8545480574792863,0.9995921696574225,0.9868738927363505,0.9931923170435205,0.9892986882840321,0.9999843514395088,0.02566502756814451,26.0,10.0,326.0,24510.0,24872.0,0.9985525892569959
mlp,1337,NF-UNSW-NB15,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.8889838110290035,0.7478368280622028,0.6207013959822949,0.5510882708585247,0.5838270616493194,0.6604840196927781,0.6216475043323809,0.5209091700003491,18989.0,1114.0,1485.0,1823.0,23411.0,0.14130109777455044
mlp,1337,NF-UNSW-NB15,ssd_canonical,RETAINED_MACRO,retained_macro,0.8282676959418919,0.7503922049547768,0.8266216869163908,0.702023507099477,0.753702657012771,0.7839283236970808,0.8197249218411814,0.4893517001961664,20641.0,1727.0,4617.0,30024.0,57009.0,0.6076408988054518
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-UNSW-NB15,forgotten,0.9949003908111714,0.9697909859472487,0.9927583936800527,0.940149625935162,0.9657380723663145,0.9996329101902073,0.9947723692985738,0.015601044996286345,19367.0,11.0,96.0,1508.0,20982.0,0.07644647793346677
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.6085262434104973,0.6492845198318746,0.860519541305874,0.5659535170078498,0.6828226555246054,0.6778233844063586,0.8304294761758988,0.9958960109578543,1633.0,596.0,2820.0,3677.0,8726.0,0.7445564978225991
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.9868928916050177,0.8547493781428392,0.9995923359152059,0.9872765340634563,0.9933962646355792,0.989709158748054,0.9999849477443239,0.025263962203258595,26.0,10.0,316.0,24520.0,24872.0,0.9985525892569959
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.889795395326983,0.7486882248078983,0.6244870041039672,0.5519951632406288,0.5860077021822849,0.6695198085362198,0.6256142147167918,0.5097745251019529,19005.0,1098.0,1482.0,1826.0,23411.0,0.14130109777455044
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,RETAINED_MACRO,retained_macro,0.8284048434474993,0.7509073742608706,0.828199627108349,0.7017417381039782,0.7540755407808231,0.7790174505635442,0.8186762128790047,0.5103114994210219,20664.0,1704.0,4618.0,30023.0,57009.0,0.6076408988054518
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-UNSW-NB15,forgotten,0.9957106090935087,0.9750902378175729,0.9928385416666666,0.9507481296758105,0.9713375796178344,0.9996847081388283,0.9953734998935428,0.013544590685396029,19367.0,11.0,79.0,1525.0,20982.0,0.07644647793346677
