architecture,seed,forgotten_domain,model,mia_loss_auc,mia_advantage,mia_tpr_at_fixed_fpr,member_nonmember_loss_gap,fixed_fpr,member_mean_loss,nonmember_mean_loss,samples_per_membership_group,benign_samples_per_group,attack_samples_per_group,bootstrap_repetitions,confidence_level,mia_loss_auc_ci_lower,mia_loss_auc_ci_upper,mia_advantage_ci_lower,mia_advantage_ci_upper,mia_tpr_at_fixed_fpr_ci_lower,mia_tpr_at_fixed_fpr_ci_upper,member_nonmember_loss_gap_ci_lower,member_nonmember_loss_gap_ci_upper,mia_bootstrap_unit,mia_bootstrap_status,mia_bootstrap_valid_repetitions,mia_bootstrap_invalid_class_coverage_repetitions,mia_bootstrap_member_groups,mia_bootstrap_nonmember_groups,mia_learned_auc,mia_learned_advantage,mia_learned_tpr_at_fixed_fpr,mia_learned_attack_train_rows,mia_learned_attack_test_rows,mia_learned_split_unit,mia_learned_status,mia_learned_attack_train_groups,mia_learned_attack_test_groups,mia_learned_group_overlap,mia_auc_gap_to_retrained,mia_auc_gap_to_retrained_ci_lower,mia_auc_gap_to_retrained_ci_upper,mia_gap_bootstrap_unit,mia_gap_bootstrap_status,mia_gap_bootstrap_valid_repetitions,mia_gap_bootstrap_invalid_class_coverage_repetitions,mia_gap_bootstrap_member_groups,mia_gap_bootstrap_nonmember_groups
numerical_feature_transformer,42,NF-ToN-IoT,dc_ssd_no_contrast,0.6405366654743498,0.2859271143708457,0.0033234013293605316,0.3176131248474121,0.01,1.1298089027404785,1.4474220275878906,8726.0,2229.0,6497.0,1000,0.95,0.5024375621594902,0.6817489183906303,0.05283463128907104,0.3627611440624039,0.0015198356318359006,0.028964388459745024,0.00745481625673725,0.41628087202847447,conversation_group,conditional_on_both_classes_present,995,5,589,61,0.6812126150869818,0.3077660388996013,0.04090389865819317,7503,9949,conversation_group,ok,325,325,0,0.125023311377649,0.052280705290121625,0.20170434271361642,conversation_group,conditional_on_both_classes_present,994.0,6.0,589.0,61.0
numerical_feature_transformer,42,NF-ToN-IoT,dc_ssd_no_class_balance,0.38745878876760903,0.07746963098785242,0.007219802887921155,-6.318092346191406e-05,0.01,0.5844046473503113,0.5843414664268494,8726.0,2229.0,6497.0,1000,0.95,0.33204457739378807,0.43373948416960284,0.05183510300441347,0.11354473036488488,0.0016717881413750935,0.04342340046679352,-0.0002162361195382212,4.5720525723474935e-05,conversation_group,conditional_on_both_classes_present,995,5,589,61,0.5,0.0,0.0,7503,9949,conversation_group,ok,325,325,0,-0.12805456532909182,-0.182582782386825,-0.057513532220976764,conversation_group,conditional_on_both_classes_present,994.0,6.0,589.0,61.0
numerical_feature_transformer,42,NF-ToN-IoT,dc_ssd,0.6240508066682255,0.3546871418748567,0.036901214760485905,0.008568286895751953,0.01,0.6477394104003906,0.6563076972961426,8726.0,2229.0,6497.0,1000,0.95,0.5546841582823507,0.681753735794808,0.20611431479759712,0.4558178654461552,0.005323775012315218,0.10900647092977912,-0.004385354354446091,0.025574148002609254,conversation_group,conditional_on_both_classes_present,995,5,589,61,0.7021483267317534,0.39595769667670466,0.031149469040521315,7503,9949,conversation_group,ok,325,325,0,0.1085374525715247,0.06744670161475388,0.2038389929198406,conversation_group,conditional_on_both_classes_present,994.0,6.0,589.0,61.0
numerical_feature_transformer,42,NF-ToN-IoT,scrub_r,0.5459947730506711,0.20971808388723356,0.030139812055924822,-0.08832734823226929,0.01,0.8891136646270752,0.8007863163948059,8726.0,2229.0,6497.0,1000,0.95,0.4513891888717386,0.6123443538084696,0.08553717130077625,0.32819239011254236,0.012878267951748455,0.0667032023485541,-0.5326514300702391,0.23994864375182282,conversation_group,conditional_on_both_classes_present,995,5,589,61,0.626393463090889,0.2730893329141656,0.03511273591037699,7503,9949,conversation_group,ok,325,325,0,0.030481418953970274,-0.014131711325384513,0.11455721605196764,conversation_group,conditional_on_both_classes_present,994.0,6.0,589.0,61.0
numerical_feature_transformer,42,NF-ToN-IoT,scrub_r@lr=0.001,0.5290909773595172,0.16502406600962644,0.011345404538161815,0.05003178119659424,0.01,1.6809074878692627,1.730939269065857,8726.0,2229.0,6497.0,1000,0.95,0.3918196670862613,0.5854282054230963,0.04567071211297916,0.3006470809566909,0.0,0.059570337439695586,-0.6556835375783366,0.5960556595241642,conversation_group,conditional_on_both_classes_present,995,5,589,61,0.5570266550597214,0.20356545570239526,0.00658250088736453,7503,9949,conversation_group,ok,325,325,0,0.013577623262816307,-0.030901107554267566,0.05715323004467205,conversation_group,conditional_on_both_classes_present,994.0,6.0,589.0,61.0
numerical_feature_transformer,42,NF-ToN-IoT,retrained,0.5155133540967008,0.0982122392848957,0.029566811826724732,-0.3214882016181946,0.01,1.1608576774597168,0.8393694758415222,8726.0,2229.0,6497.0,1000,0.95,0.40704323679243964,0.5823887793264593,0.028971128893373093,0.22032680771555713,0.004600797335452228,0.05685233383144254,-0.90669795744768,0.19405319327376674,conversation_group,conditional_on_both_classes_present,995,5,589,61,0.6265112863912639,0.2210104554168122,0.012336276577316937,7503,9949,conversation_group,ok,325,325,0,0.0,0.0,0.0,,,,,,
numerical_feature_transformer,42,NF-BoT-IoT,original,0.8773984004336084,0.6902152251893185,0.692805898764448,0.02247362583875656,0.01,0.009312971495091915,0.03178659826517105,10036.0,36.0,10000.0,1000,0.95,0.7746955769095429,0.961839260349135,0.5108265335587188,0.8820452220349444,0.4826778754994986,0.8845394509400664,0.0017974128364720142,0.038487363872331516,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8143118403794278,0.6002140226464512,0.6035699268054521,6895,13177,conversation_group,ok,21,22,0,0.19037332482298486,-0.052576157862853364,0.37302564819670836,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,rollback_repair,0.1986164971507118,0.028796333200478363,0.005280988441610204,-0.003185868263244629,0.01,1.473598599433899,1.4704127311706543,10036.0,36.0,10000.0,1000,0.95,0.10248069205014383,0.2916856232317061,0.0005739338381825637,0.06690472046447028,0.0038196376958701773,0.007789104594726152,-0.003959075350781582,-0.002384634406304577,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.7696871147046835,0.4911333830064061,0.016104335259639526,6895,13177,conversation_group,ok,21,22,0,-0.4884085784599117,-0.7775686110629465,-0.2523351712566293,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical,0.8773984004336084,0.6902152251893185,0.692805898764448,0.02247362583875656,0.01,0.009312971495091915,0.03178659826517105,10036.0,36.0,10000.0,1000,0.95,0.7746955769095429,0.961839260349135,0.5108265335587188,0.8820452220349444,0.4826778754994986,0.8845394509400664,0.0017974128364720142,0.038487363872331516,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8143118403794278,0.6002140226464512,0.6035699268054521,6895,13177,conversation_group,ok,21,22,0,0.19037332482298486,-0.052576157862853364,0.37302564819670836,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=1,0.8783297575916815,0.6901155838979673,0.6929055400557991,0.022537080571055412,0.01,0.00945368967950344,0.03199077025055885,10036.0,36.0,10000.0,1000,0.95,0.7750639373803367,0.9623284108420745,0.5149793353529241,0.8820232216625981,0.4826897037629543,0.8845394509400664,0.0018099866547714122,0.03854778952916948,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8150873127379925,0.6008803192369887,0.6035699268054521,6895,13177,conversation_group,ok,21,22,0,0.191304681981058,-0.05239897487842423,0.37487174691707276,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=2,0.8773984004336084,0.6902152251893185,0.692805898764448,0.02247362583875656,0.01,0.009312971495091915,0.03178659826517105,10036.0,36.0,10000.0,1000,0.95,0.7746955769095429,0.961839260349135,0.5108265335587188,0.8820452220349444,0.4826778754994986,0.8845394509400664,0.0017974128364720142,0.038487363872331516,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8143118403794278,0.6002140226464512,0.6035699268054521,6895,13177,conversation_group,ok,21,22,0,0.19037332482298486,-0.052576157862853364,0.37302564819670836,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=3,0.8773984004336084,0.6902152251893185,0.692805898764448,0.02247362583875656,0.01,0.009312971495091915,0.03178659826517105,10036.0,36.0,10000.0,1000,0.95,0.7746955769095429,0.961839260349135,0.5108265335587188,0.8820452220349444,0.4826778754994986,0.8845394509400664,0.0017974128364720142,0.038487363872331516,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8143118403794278,0.6002140226464512,0.6035699268054521,6895,13177,conversation_group,ok,21,22,0,0.19037332482298486,-0.052576157862853364,0.37302564819670836,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,ssd_canonical@alpha=5,0.8773984004336084,0.6902152251893185,0.692805898764448,0.02247362583875656,0.01,0.009312971495091915,0.03178659826517105,10036.0,36.0,10000.0,1000,0.95,0.7746955769095429,0.961839260349135,0.5108265335587188,0.8820452220349444,0.4826778754994986,0.8845394509400664,0.0017974128364720142,0.038487363872331516,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8143118403794278,0.6002140226464512,0.6035699268054521,6895,13177,conversation_group,ok,21,22,0,0.19037332482298486,-0.052576157862853364,0.37302564819670836,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,dc_ssd_no_contrast,0.19850647573081268,0.04613391789557593,0.016739736946990835,-0.004167592152953148,0.01,0.03393494710326195,0.0297673549503088,10036.0,36.0,10000.0,1000,0.95,0.08879199200946751,0.31538667281373234,0.0060000645365061375,0.14959699745049382,0.001315258174079051,0.1528027830971591,-0.008735187302537393,-0.00012208179473194558,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.7765359060329347,0.5854799058471917,0.003961284153706149,6895,13177,conversation_group,ok,21,22,0,-0.48851859987981083,-0.7567457437539578,-0.23072038895672023,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,dc_ssd_no_class_balance,0.8237431287619652,0.612893583100837,0.5882821841371064,0.04512949287891388,0.01,0.0195997953414917,0.06472928822040558,10036.0,36.0,10000.0,1000,0.95,0.6883368861119868,0.9396703000801434,0.4382335873136921,0.8436265053491556,0.4039926477619938,0.8247072694154789,0.032889535846681674,0.055428359712793834,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.7974849755930093,0.5383216097774829,0.5293871909817897,6895,13177,conversation_group,ok,21,22,0,0.13671805315134167,0.005672884144122627,0.2613810245552655,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,dc_ssd,0.15490202786906154,0.028696691909127138,0.0,-0.08605983853340149,0.01,0.12458383291959763,0.03852399066090584,10036.0,36.0,10000.0,1000,0.95,0.0565594616147492,0.2788028506834599,0.002044698984539417,0.14479867196231785,0.0,0.1425677587611358,-0.11257977146660578,-0.05619722269697857,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.81190815649635,0.6338533046990446,0.6251284271143523,6895,13177,conversation_group,ok,21,22,0,-0.5321230477415619,-0.7567573851842073,-0.31979333750386296,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,scrub_r,0.8788231835301246,0.7314667198086888,0.004882423276205659,0.47858214378356934,0.01,1.518142580986023,1.9967247247695923,10036.0,36.0,10000.0,1000,0.95,0.7973382963287926,0.9479285849567228,0.5685331561229446,0.8826805443735856,0.0026765815113259147,0.008770201768663164,0.3505778095983524,0.5863111651910088,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8324339462960336,0.6418673771617152,0.0031012801896952973,6895,13177,conversation_group,ok,21,22,0,0.19179810791950103,-0.04234674752397232,0.36575768113096574,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,scrub_r@lr=0.001,0.8266130828975831,0.6755679553607015,0.005480271024312475,1.3824822902679443,0.01,2.1654715538024902,3.5479538440704346,10036.0,36.0,10000.0,1000,0.95,0.7119207431294842,0.9223922169505497,0.471722008173399,0.8653955208774716,0.0034440371383155205,0.7389365860727278,0.632812602255719,1.9805126619736553,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.7840538002803171,0.5995967585826247,0.6092619094246292,6895,13177,conversation_group,ok,21,22,0,0.13958800728695953,-0.1132511734560783,0.32908186477409235,conversation_group,ok,1000.0,0.0,38.0,5.0
numerical_feature_transformer,42,NF-BoT-IoT,retrained,0.6870250756106235,0.49093264248704666,0.0024910322837783977,0.6331379413604736,0.01,2.9012386798858643,3.534376621246338,10036.0,36.0,10000.0,1000,0.95,0.5155102617260731,0.9021812163014844,0.2937547954874667,0.74552682192242,0.0010122980600963726,0.007177698943614911,0.10044572527293219,1.3135691803195317,conversation_group,conditional_on_both_classes_present,999,1,38,5,0.8231242829310406,0.5614429716500745,0.18639911449455646,6895,13177,conversation_group,ok,21,22,0,0.0,0.0,0.0,,,,,,
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,original,0.7322283195826805,0.36451758340847606,0.09092275323113916,0.08910951763391495,0.01,0.07863648980855942,0.16774600744247437,13308.0,10000.0,3308.0,1000,0.95,0.6813074951752555,0.7727881552976154,0.28650165352999163,0.4323429566088562,0.05228514483920232,0.13769683258060408,-0.025093951460545143,0.8785957355325555,conversation_group,ok,1000,0,8448,1504,0.7201237200007353,0.34530717813937983,0.06767815393899475,11768,14848,conversation_group,ok,4976,4976,0,0.3866097557857676,0.25373731114755904,0.4723447934497957,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,rollback_repair,0.29557909916126485,0.025398256687706622,0.002254283137962128,-0.06753790378570557,0.01,1.2930920124053955,1.22555410861969,13308.0,10000.0,3308.0,1000,0.95,0.28374402386999603,0.33070793425319295,0.0017080501603645357,0.24373922194404432,0.0004952687712422001,0.2440641909789855,-0.07097156023288241,-0.059452665831366054,conversation_group,ok,1000,0,8448,1504,0.8077047375354057,0.524436121376847,0.045356313548289354,11768,14848,conversation_group,ok,4976,4976,0,-0.05003946463564807,-0.13392806504029017,0.013799442089642283,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical,0.7322283195826805,0.36451758340847606,0.09092275323113916,0.08910951763391495,0.01,0.07863648980855942,0.16774600744247437,13308.0,10000.0,3308.0,1000,0.95,0.6813074951752555,0.7727881552976154,0.28650165352999163,0.4323429566088562,0.05228514483920232,0.13769683258060408,-0.025093951460545143,0.8785957355325555,conversation_group,ok,1000,0,8448,1504,0.7201237200007353,0.34530717813937983,0.06767815393899475,11768,14848,conversation_group,ok,4976,4976,0,0.3866097557857676,0.25373731114755904,0.4723447934497957,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,0.3823953010720369,0.07724676886083559,0.056958220619176436,-0.017470479011535645,0.01,0.43781179189682007,0.4203413128852844,13308.0,10000.0,3308.0,1000,0.95,0.3255260387129532,0.43929157768698185,0.03495600647016386,0.218929138402807,0.024972605847212198,0.1045967841538299,-0.10208690588225278,0.3055364579739624,conversation_group,ok,1000,0,8448,1504,0.7281836007797913,0.4128949770845294,0.0057915346099278895,11768,14848,conversation_group,ok,4976,4976,0,0.03677673727512398,-0.03532483368704928,0.10500393136037206,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,0.3794827168915801,0.06101593026750829,0.022392545837090473,-0.13492456078529358,0.01,0.4460700452327728,0.31114548444747925,13308.0,10000.0,3308.0,1000,0.95,0.32998468861799474,0.43347785054583116,0.015635156188218813,0.1515261028552469,0.0017827225078573018,0.040591196653000816,-0.3292141412483048,0.32362723018930745,conversation_group,ok,1000,0,8448,1504,0.5885746116046403,0.3449279076846695,0.0047180694156355755,11768,14848,conversation_group,ok,4976,4976,0,0.03386415309466717,-0.016074411896371817,0.08140872992730094,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,0.7245311798006836,0.3920949804628795,0.042530808536218816,0.07443854212760925,0.01,0.09552660584449768,0.16996514797210693,13308.0,10000.0,3308.0,1000,0.95,0.7002802443969398,0.7548211848445202,0.3599167822774462,0.4267420246194077,0.02252643628900781,0.0671664560412248,-0.04343104823983051,0.8654841323535403,conversation_group,ok,1000,0,8448,1504,0.7057482250804198,0.3673759738381362,0.06111786634057563,11768,14848,conversation_group,ok,4976,4976,0,0.3789126160037707,0.2888361257476639,0.4404723176647733,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,0.7322283195826805,0.36451758340847606,0.09092275323113916,0.08910951763391495,0.01,0.07863648980855942,0.16774600744247437,13308.0,10000.0,3308.0,1000,0.95,0.6813074951752555,0.7727881552976154,0.28650165352999163,0.4323429566088562,0.05228514483920232,0.13769683258060408,-0.025093951460545143,0.8785957355325555,conversation_group,ok,1000,0,8448,1504,0.7201237200007353,0.34530717813937983,0.06767815393899475,11768,14848,conversation_group,ok,4976,4976,0,0.3866097557857676,0.25373731114755904,0.4723447934497957,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,0.39896503028883823,0.04125338142470694,0.029005109708446046,-0.1169392466545105,0.01,0.41145285964012146,0.29451361298561096,13308.0,10000.0,3308.0,1000,0.95,0.3183128008418726,0.5025436566241467,0.014397239477273144,0.14267638872449886,0.0,0.09135947856566416,-0.3129304752439906,0.3196445807970899,conversation_group,ok,1000,0,8448,1504,0.40468841555510515,0.04413207979443056,0.015739633756508165,11768,14848,conversation_group,ok,4976,4976,0,0.053346466491925315,0.019804136596605855,0.1167569904122086,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,0.27505115332296376,0.0143522693116922,0.0014277126540426812,-0.13796111941337585,0.01,0.3994426727294922,0.26148155331611633,13308.0,10000.0,3308.0,1000,0.95,0.19110401995607681,0.4082163996368878,0.00013900994296071003,0.17578684102977035,0.0,0.0081654065843662,-0.3156283380931886,0.3853800416013843,conversation_group,ok,1000,0,8448,1504,0.701894695319417,0.43340334907389516,0.007955546707996941,11768,14848,conversation_group,ok,4976,4976,0,-0.07056741047394915,-0.11908768553583195,0.026218210023159487,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,dc_ssd,0.331105020978091,0.03456567478208596,0.024421400661256386,-0.11845830082893372,0.01,0.36137259006500244,0.24291428923606873,13308.0,10000.0,3308.0,1000,0.95,0.24657769550343925,0.4510241192232264,0.006676284368178983,0.20997500511904718,0.0,0.08319736081360382,-0.2654940084155442,0.40728733598244254,conversation_group,ok,1000,0,8448,1504,0.7022453815530797,0.4103862386196775,0.03350186414264211,11768,14848,conversation_group,ok,4976,4976,0,-0.01451354281882189,-0.04989803061283557,0.06476256199663499,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r,0.47922114065868526,0.13044785091674183,0.006762849413886384,0.07420086860656738,0.01,0.7011834979057312,0.7753843665122986,13308.0,10000.0,3308.0,1000,0.95,0.40900477218339437,0.5871903495958303,0.11497274757084137,0.22268859359975832,0.0011368647050876914,0.036475262426001895,-0.04452152645304149,0.24413291213182264,conversation_group,ok,1000,0,8448,1504,0.6653809086992316,0.2526928787846694,0.014261460296381132,11768,14848,conversation_group,ok,4976,4976,0,0.13360257686177235,0.10398476835489168,0.16175882777295272,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,0.46760488017856106,0.07221220318605348,0.0015028554253080854,-0.4460110664367676,0.01,1.984702229499817,1.5386911630630493,13308.0,10000.0,3308.0,1000,0.95,0.40410507796371725,0.5631542799221292,0.059335610445970445,0.13940148730375243,0.0008491884561629317,0.022752695299789877,-0.6250011410765328,-0.18831844483702342,conversation_group,ok,1000,0,8448,1504,0.61423586797527,0.2152990938145083,0.04015149068209178,11768,14848,conversation_group,ok,4976,4976,0,0.12198631638164814,0.06382670868910581,0.14013235181657568,conversation_group,conditional_on_both_classes_present,998.0,2.0,8448.0,1504.0
numerical_feature_transformer,42,NF-CSE-CIC-IDS2018,retrained,0.3456185637969129,0.00616170724376315,0.007439134355275023,-0.868322491645813,0.01,1.908586859703064,1.040264368057251,13308.0,10000.0,3308.0,1000,0.95,0.2878002571816657,0.4269472931957099,0.004901284198369393,0.08504806710546037,0.005955962036335992,0.009291201301910546,-1.1977065070624413,-0.3900821685938052,conversation_group,ok,1000,0,8448,1504,0.6401901739449691,0.33821108793375454,0.0035511460523846923,11768,14848,conversation_group,ok,4976,4976,0,0.0,0.0,0.0,,,,,,
mlp,1337,NF-UNSW-NB15,original,0.4857323481448765,0.0026714925887625363,0.011116856256463288,-0.0013328269124031067,0.01,0.006847897078841925,0.005515070166438818,11604.0,10000.0,1604.0,1000,0.95,0.4776894838420164,0.4945654504306512,0.0012679567670987651,0.023010133627565228,0.007613193839753223,0.01376958277486201,-0.005353685529833896,0.0037326694396477293,conversation_group,ok,1000,0,262,29,0.5187733973350653,0.04285779788796526,0.006727377873387859,12129,11079,conversation_group,ok,145,146,0,-0.019907882951367306,-0.036831224032190496,-0.007892655808772533,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,rollback_repair,0.48561379882318984,0.0009479489831092786,0.00749741468459152,-0.0019074678421020508,0.01,0.6954238414764404,0.6935163736343384,11604.0,10000.0,1604.0,1000,0.95,0.47630545301616783,0.49519273244102824,7.209623422771854e-05,0.019171598680558236,0.002798201134883003,0.011729869219417453,-0.0032426399083803348,1.0185651104389764e-05,conversation_group,ok,1000,0,262,29,0.5119686270247658,0.032591055100661376,0.008393465783994657,12129,11079,conversation_group,ok,145,146,0,-0.02002643227305395,-0.03567157153989914,-0.008705138941303004,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,ssd_canonical,0.4857323481448765,0.0026714925887625363,0.011116856256463288,-0.0013328269124031067,0.01,0.006847897078841925,0.005515070166438818,11604.0,10000.0,1604.0,1000,0.95,0.4776894838420164,0.4945654504306512,0.0012679567670987651,0.023010133627565228,0.007613193839753223,0.01376958277486201,-0.005353685529833896,0.0037326694396477293,conversation_group,ok,1000,0,262,29,0.5187733973350653,0.04285779788796526,0.006727377873387859,12129,11079,conversation_group,ok,145,146,0,-0.019907882951367306,-0.036831224032190496,-0.007892655808772533,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=1,0.4870776115072113,0.002585315408479838,0.010168907273354016,-0.00635472871363163,0.01,0.0328964963555336,0.02654176764190197,11604.0,10000.0,1604.0,1000,0.95,0.47929778504699716,0.4947199982167141,0.000846017321235921,0.017622609893975225,0.007984200704969769,0.012964304543279324,-0.013801779113210611,0.0026154631205130337,conversation_group,ok,1000,0,262,29,0.5165256461188559,0.04032933647658965,0.011876077179408324,12129,11079,conversation_group,ok,145,146,0,-0.018562619589032492,-0.03435591192783199,-0.007153100022054151,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=2,0.4845161574637994,0.0020682523267838704,0.009307135470527405,-0.006182709708809853,0.01,0.028950177133083344,0.02276746742427349,11604.0,10000.0,1604.0,1000,0.95,0.4767735380722922,0.49257817876563526,0.0006612785534756836,0.01620844131469141,0.0073628099463692535,0.0118475211449024,-0.014030794527489274,0.002624350572208617,conversation_group,ok,1000,0,262,29,0.5184358972654056,0.047889314403248145,0.013663464216468794,12129,11079,conversation_group,ok,145,146,0,-0.021124073632444396,-0.037488214164930186,-0.009611845033916998,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=3,0.4847437576054852,0.00293002412961052,0.01051361599448466,-0.001363452523946762,0.01,0.006867808289825916,0.005504355765879154,11604.0,10000.0,1604.0,1000,0.95,0.4768286539233673,0.4930650746344746,0.00103601938362739,0.022114560703276925,0.008267524099634731,0.013355727706524255,-0.005397983197121235,0.0036995545510935322,conversation_group,ok,1000,0,262,29,0.5198862604306925,0.04457641529125528,0.007088898585015082,12129,11079,conversation_group,ok,145,146,0,-0.02089647349075857,-0.03744738445332174,-0.009029282600299091,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,ssd_canonical@alpha=5,0.4857323481448765,0.0026714925887625363,0.011116856256463288,-0.0013328269124031067,0.01,0.006847897078841925,0.005515070166438818,11604.0,10000.0,1604.0,1000,0.95,0.4776894838420164,0.4945654504306512,0.0012679567670987651,0.023010133627565228,0.007613193839753223,0.01376958277486201,-0.005353685529833896,0.0037326694396477293,conversation_group,ok,1000,0,262,29,0.5187733973350653,0.04285779788796526,0.006727377873387859,12129,11079,conversation_group,ok,145,146,0,-0.019907882951367306,-0.036831224032190496,-0.007892655808772533,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,dc_ssd_no_contrast,0.4875769512313801,0.007066528783178261,0.007325060324026198,-0.002197457477450371,0.01,0.019163768738508224,0.016966311261057854,11604.0,10000.0,1604.0,1000,0.95,0.47964035879217165,0.4966051599687211,0.0015812716701725077,0.02984115938369195,0.004915162908573329,0.011417190614488362,-0.006845869168810603,0.004156517202651871,conversation_group,ok,1000,0,262,29,0.4914508803011259,0.023714951640235182,0.013818653126137252,12129,11079,conversation_group,ok,145,146,0,-0.01806327986486367,-0.03179544533884597,-0.006863741641530786,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,dc_ssd_no_class_balance,0.48572641065300853,0.002757669769045165,0.008790072388831437,-0.013017959892749786,0.01,0.058678410947322845,0.04566045105457306,11604.0,10000.0,1604.0,1000,0.95,0.4775200680600317,0.4941827193903493,0.0006283865671343153,0.014352266348750387,0.0063548097240293915,0.011131785342107542,-0.02635389653344177,-0.00018015327051287226,conversation_group,ok,1000,0,262,29,0.5183218161706772,0.04244837596560372,0.011364120893580928,12129,11079,conversation_group,ok,145,146,0,-0.019913820443235253,-0.036565855529220447,-0.008579253234982431,conversation_group,ok,1000.0,0.0,262.0,29.0
mlp,1337,NF-UNSW-NB15,dc_ssd,0.49377023425934147,0.00542916235780766,0.009393312650810065,-0.011675722897052765,0.01,0.05598673224449158,0.04431100934743881,11604.0,10000.0,1604.0,1000,0.95,0.486702607888889,0.5015574889066764,0.0007434106936585006,0.018908282352831443,0.007392451420752,0.011224584869221411,-0.020189690839720047,-2.9708025123276615e-05,conversation_group,ok,1000,0,262,29,0.5101886769508868,0.029392771514664462,0.010129123184499083,12129,11079,conversation_group,ok,145,146,0,-0.011869996836902319,-0.026004815917273265,0.00024452453859987914,conversation_group,ok,1000.0,0.0,262.0,29.0
