architecture,seed,forgotten_domain,candidate_model,evaluation_domain,evaluation_scope,prediction_agreement,mean_abs_attack_probability_gap,root_mean_square_probability_gap,mean_jensen_shannon_divergence,linear_cka_to_retrained,f1_gap_to_retrained,roc_auc_gap_to_retrained,log_loss_gap_to_retrained
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-UNSW-NB15,retained,0.9250786388332857,0.29709311120351145,0.31868806923837323,0.11760234704370467,0.18731304337000576,-0.9880352644836272,-0.12780450501880325,0.37528436385186253
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-ToN-IoT,forgotten,0.16021086408434562,0.6331747077759218,0.6550822487138123,0.2885629210032298,0.3855497100774135,-0.9141410488245931,-0.5135049043928408,0.1701152288085681
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-BoT-IoT,retained,0.007759729816661306,0.7041347660938152,0.7070055015097098,0.3459319899642723,0.7359019779960861,-0.9959406240533172,-0.32336628281526814,1.2221245790632833
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.8752295929264021,0.3850163846262868,0.4067611702110263,0.1521063262099874,0.18122315345982953,-0.932412907368759,-0.6658825924962863,0.4408940263737795
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-UNSW-NB15,retained,0.9978076446477934,0.0028953878390112968,0.03189545530781652,0.0008471875294338229,0.9752416113191618,0.005072504939931721,-5.581952848310312e-05,0.0012373749993453238
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-ToN-IoT,forgotten,0.6700664680265872,0.3505742941373782,0.41353045643558595,0.13803102196228287,0.5979396120781282,-0.19706875104363397,0.007225787268486328,-0.23209641448831708
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-BoT-IoT,retained,0.9951350916693471,0.007727425555104783,0.05428891274850791,0.002723850621098917,0.6964291740025098,-0.0010760870537215306,0.1594633014799306,-0.0011106454846862082
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9345606766050147,0.10734199626847823,0.2169099278156766,0.042291116054721904,0.7778052341535759,-0.17293561405785207,0.0015574191342638821,0.10053188628475472
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9250786388332857,0.4655084174079638,0.4661365949542266,0.1950619396358759,0.21780346689105864,-0.9880352644836272,-0.29858192337815803,0.6266460254287896
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-ToN-IoT,forgotten,0.16021086408434562,0.49868279162749934,0.5047902408535706,0.19840034823493938,0.3603423390609453,-0.9141410488245931,-0.44809372279561954,-0.14287197980207134
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.007759729816661306,0.5306887233612828,0.5310331319438236,0.23145659815401182,0.8148279708177301,-0.9959406240533172,-0.24508442046491652,0.7381569283309258
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.8752295929264021,0.468137413864056,0.46873046794626344,0.18857222152847858,0.4362870356804896,-0.932412907368759,-0.7731229362254763,0.549309398850949
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9250786388332857,0.47259102863293123,0.47306997513872956,0.19877113290941165,0.22008382453921535,-0.9880352644836272,-0.14781205786751017,0.639604510726957
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-ToN-IoT,forgotten,0.16021086408434562,0.49267288859812575,0.49810471963421915,0.1948451510320758,0.27597664581713105,-0.9141410488245931,-0.4876868317523503,-0.15188620077589354
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.007759729816661306,0.5159847784393398,0.5162788721839857,0.22311741961833,0.8142134139904219,-0.9959406240533172,-0.28254516293552356,0.7068553700534012
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.8752295929264021,0.4796598515238738,0.4799821394960375,0.1945937448780802,0.47880298249521475,-0.932412907368759,-0.7811936453503875,0.5698586038125797
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.39710227814317034,0.49762842770285237,0.49983396387431306,0.21287547825401118,0.07768357332764562,-0.803280742519803,-0.16393703274067917,0.6909477495554253
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-ToN-IoT,forgotten,0.837267934907174,0.44417310205685084,0.44854462942727913,0.16870797708329685,0.12835602656146364,-0.062223411827027175,-0.5473035040571232,-0.21168591785119606
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9922402701833387,0.42116314854804837,0.42140084374931797,0.17282616399637513,0.8371718205892908,0.003335146446401205,-0.2628884370358441,0.5255982821467792
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.12575285122378368,0.5494416598355888,0.5513419757097117,0.23416172431619192,0.3496740178909177,-0.7286695494498122,-0.7862355453453409,0.7126906511416713
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.9243160804499094,0.1369077464098127,0.25360845550340444,0.060379949852338854,0.08223293802001014,-0.9770596547275296,-0.19906194558500034,0.22925094077435912
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-ToN-IoT,forgotten,0.24031629612651845,0.6494275534889983,0.7121682302914617,0.33487119385447317,0.21069964941525807,-0.7198664518262607,0.02989525551807637,0.48115839242631964
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.16802026375040205,0.6626489596367201,0.6905943514894846,0.34370494147788716,0.7378960305600302,-0.7193463557860214,-0.08600362824573649,1.470564614353706
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.8750587330741959,0.13554435553725463,0.31031292257077403,0.06655391878672057,0.45810422531133793,-0.932412907368759,-0.06345118137360439,0.27679314777851916
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9626822991135259,0.07902564140941086,0.16115013831220007,0.031073826438432223,0.49392266334010715,-0.21120996149811144,-0.024839851038108374,0.10249189988931462
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-ToN-IoT,forgotten,0.1842768737107495,0.7818268168192669,0.8471799592179787,0.47826978397559183,0.1830872362506068,-0.8278803679619863,-0.5129587365891273,2.1787820521771923
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.7302589256995818,0.3236935082036002,0.3966772145591281,0.14283622947367586,0.7777321331817008,-0.15514599618538205,-0.29941359764499564,0.5063721991887262
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.871000811584298,0.22108245446760505,0.3529477535092006,0.10194925425949547,0.2505631028996129,-0.6024346164668447,-0.4327749724950364,0.4337747481246108
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.07501668096463636,0.498406540750625,0.49874343215865047,0.21266721009041684,0.16275731188097026,-0.8509492305672639,-0.862242840880048,0.6894881840180606
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-ToN-IoT,forgotten,0.8396745358698143,0.47036422764528635,0.47474224630526723,0.1825730754381236,0.3575634682278518,-0.060395976551268604,-0.1900245501029464,-0.1879301806046465
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.4372386619491798,0.4984776350821568,0.49866960945918665,0.2133707633714288,0.5895831344895334,-0.3804446469938222,-0.5449565818435604,0.6705819805393669
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.124855836999701,0.49457997873082066,0.49470743571138537,0.20258016436898493,0.23975468245567338,-0.6847803138889521,-0.6563447113748717,0.5974039586621386
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-UNSW-NB15,retained,0.9250786388332857,0.0960178861851819,0.26167782557947017,0.05211653255726964,0.30932590154359607,-0.9880352644836272,-0.14986169625991796,0.27795956528391147
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-ToN-IoT,forgotten,0.16021086408434562,0.8135448740350835,0.8776812430809355,0.5063148571859309,0.0971501687447162,-0.9141410488245931,-0.15638452864983132,1.8852532988180077
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-BoT-IoT,retained,0.007759729816661306,0.962672439881148,0.9657159763191833,0.61890926472153,0.6459381730590268,-0.9959406240533172,0.051271339990336506,3.4850336688509174
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.8752295929264021,0.1339501984406475,0.3395558692063809,0.07766480660992027,0.20697120034540673,-0.932412907368759,-0.12203731045093602,0.4465666424521161
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-UNSW-NB15,retained,0.9974740253550662,0.0032685819446072644,0.03193777753856157,0.0009386834624659855,0.9596703680771688,0.002876675347146862,-7.180933001382783e-05,0.0009065023702953057
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-ToN-IoT,forgotten,0.9449919779967912,0.06710238522435095,0.19801761087083883,0.028339459471940352,0.7641173033587247,-0.018929584301699,0.11310703984369919,-0.010275699612713907
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-BoT-IoT,retained,0.9998793824380829,0.004571970920209026,0.016161001021641818,0.0011380863152051397,0.3838580890524022,6.0829963404063214e-05,-0.11891284604785168,0.0036071001660751938
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9985904062192986,0.021277521731925982,0.044962315640421996,0.005508697416347883,0.7102137041272562,-0.0035439551098676025,0.0016736659889597938,0.002546311295448453
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9970927461633782,0.006434455027404414,0.040647686633553545,0.0021541929816014027,0.8696626770388346,0.0009963870362724725,-0.0007512954634778524,0.004006202058254014
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-ToN-IoT,forgotten,0.3354343341737337,0.6094094640487662,0.7131017331697312,0.34461332153681223,0.5080791010167759,-0.6856477619026637,-0.31890416621178574,1.768200615683798
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9878578321003538,0.0121763360692277,0.09185002863560586,0.006077858761185644,0.2967676736378535,-0.005628853971058612,0.10631017250943975,0.031401283452616335
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.9743283072060143,0.053083719096845845,0.14418523412646903,0.01971168605517169,0.5960878445837499,-0.10894494079494288,-0.009552369685479012,0.05505280655662807
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-UNSW-NB15,retained,0.9991421218187018,0.0021462856539562424,0.024907103324701373,0.0005992157411359272,0.9364538704314037,-0.005023071697936365,-4.047317972999398e-05,0.0032830045116835605
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-ToN-IoT,retained,0.787187714875086,0.12479997897164874,0.16816882300210886,0.017600298936272407,0.6979575965231412,0.044443235530007286,0.08971245520156901,-0.057722064729240685
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-BoT-IoT,forgotten,0.015238018655516243,0.8611694560729398,0.8718978656543417,0.5020223288768669,0.712463333000384,0.9728147857558146,0.850055251337664,-2.492538984919236
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-CSE-CIC-IDS2018,retained,0.9165776771603092,0.06197449786707852,0.1664617972439809,0.017139091584145668,0.760214321161355,0.21617531471862672,0.07328313448136303,-0.08276517287605584
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-UNSW-NB15,retained,0.9234582022686112,0.2280654011697102,0.2835159681173843,0.09250492594104669,0.2251092197578427,-0.9981308411214953,-0.8946549568127364,0.313550312198622
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-ToN-IoT,retained,0.45037818015127207,0.41897067677867283,0.48733214772642774,0.13700744823245917,0.14555013071905934,-0.6726290622509519,0.02148228954482423,0.6565588273843543
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-BoT-IoT,forgotten,0.9883805082019942,0.08846373224374034,0.12119556542084901,0.01751752737603813,0.5588862633090732,-0.022049751243781095,0.4276766700667489,-0.7406723440706193
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.8779206355986502,0.2025394163923663,0.27181722286319965,0.0644457286220569,0.3299062951348939,-0.5433019785922802,-0.03794394779822241,0.12631138367560746
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-UNSW-NB15,retained,0.9991421218187018,0.0021462856539562424,0.024907103324701373,0.0005992157411359272,0.9364538704314037,-0.005023071697936365,-4.047317972999398e-05,0.0032830045116835605
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-ToN-IoT,retained,0.787187714875086,0.12479997897164874,0.16816882300210886,0.017600298936272407,0.6979575965231412,0.044443235530007286,0.08971245520156901,-0.057722064729240685
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-BoT-IoT,forgotten,0.015238018655516243,0.8611694560729398,0.8718978656543417,0.5020223288768669,0.712463333000384,0.9728147857558146,0.850055251337664,-2.492538984919236
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9165776771603092,0.06197449786707852,0.1664617972439809,0.017139091584145668,0.760214321161355,0.21617531471862672,0.07328313448136303,-0.08276517287605584
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9993327614145459,0.002093233772997415,0.023260324248579132,0.0005424660340270634,0.9376519231247198,-0.0037628811715578747,-4.037666181333499e-05,0.00308198917172554
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.7890213156085263,0.12911262110586907,0.17635125431685048,0.019303465018214044,0.712730796333838,0.07854792118409604,0.10915815581930244,-0.07677237661872915
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=1,NF-BoT-IoT,forgotten,0.01732872306207784,0.8345477638124592,0.8486162497718254,0.4609665214492528,0.8509260599506123,0.9714719914074458,0.8432215332581736,-2.4634798220760175
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.9170902567169279,0.06405777088033467,0.16940432135064606,0.01792056464250825,0.7562533579446042,0.21285471401968858,0.07514830214480073,-0.08306142788574561
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9993327614145459,0.002074736711054417,0.02397247097096534,0.0005661758369565271,0.937293665131781,-0.0037628811715578747,-4.095576931339995e-05,0.0031482591303318226
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.7965849186339674,0.12539148184868304,0.17033076695309848,0.018075332446385293,0.7067720033355138,0.02307846775996114,0.09120411926324434,-0.03968801983542991
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=2,NF-BoT-IoT,forgotten,0.015640077195239625,0.8600118419567879,0.8706869833013702,0.4988777190750686,0.7785826047226583,0.9725299753155588,0.8498147849895313,-2.490561734503405
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.9209346033915681,0.0611437373084876,0.16549204341118767,0.017014141854585888,0.7572605498181395,0.22598905156831517,0.07506834812805951,-0.08635978256258692
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.9991421218187018,0.0021462856539562424,0.024907103324701373,0.0005992157411359272,0.9364538704314037,-0.005023071697936365,-4.047317972999398e-05,0.0032830045116835605
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.787187714875086,0.12479997897164874,0.16816882300210886,0.017600298936272407,0.6979575965231412,0.044443235530007286,0.08971245520156901,-0.057722064729240685
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=3,NF-BoT-IoT,forgotten,0.015238018655516243,0.8611694560729398,0.8718978656543417,0.5020223288768669,0.712463333000384,0.9728147857558146,0.850055251337664,-2.492538984919236
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.9165776771603092,0.06197449786707852,0.1664617972439809,0.017139091584145668,0.760214321161355,0.21617531471862672,0.07328313448136303,-0.08276517287605584
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.9991421218187018,0.0021462856539562424,0.024907103324701373,0.0005992157411359272,0.9364538704314037,-0.005023071697936365,-4.047317972999398e-05,0.0032830045116835605
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.787187714875086,0.12479997897164874,0.16816882300210886,0.017600298936272407,0.6979575965231412,0.044443235530007286,0.08971245520156901,-0.057722064729240685
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=5,NF-BoT-IoT,forgotten,0.015238018655516243,0.8611694560729398,0.8718978656543417,0.5020223288768669,0.712463333000384,0.9728147857558146,0.850055251337664,-2.492538984919236
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.9165776771603092,0.06197449786707852,0.1664617972439809,0.017139091584145668,0.760214321161355,0.21617531471862672,0.07328313448136303,-0.08276517287605584
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.08159374702125631,0.7078673438532163,0.7271740642409507,0.3589568144824093,0.20626345982475092,-0.8623582646709528,-0.3319261450049147,1.3408210617368774
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.5968370387348155,0.1978987302500905,0.2735416097391341,0.04563324732440518,0.5674536289819622,0.23499268922316907,0.03485654731213561,-0.20513259916051452
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_contrast,NF-BoT-IoT,forgotten,0.9815053071727243,0.22781597047730254,0.2474547522875668,0.05059911522772001,0.8745750341564726,0.03282089961137134,0.22513354270682343,-1.443198655901292
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.8452436888642091,0.2816519157898784,0.3235474209544097,0.09313811174546911,0.3647577301315179,0.015020432941140416,-0.10146775996002688,0.20017061579369477
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.9993327614145459,0.0020016338293495574,0.023091248910502196,0.00053220108588959,0.9373503349083038,-0.0037628811715578747,-4.082707875785463e-05,0.002975043170607873
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.7867293146917259,0.12629823682169627,0.17043881649946943,0.018054681894424912,0.7057010487408565,0.06093984234268768,0.09899230158544381,-0.059175740284258094
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_class_balance,NF-BoT-IoT,forgotten,0.015640077195239625,0.8610318208474205,0.8717380992568582,0.5015159372605996,0.7401940663649942,0.9725710778765425,0.8483037615647538,-2.491639812412718
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.9213617530220837,0.060415617485298966,0.16545584808837405,0.01701329818546214,0.7575305564147172,0.22843858186029176,0.0750814156549634,-0.08814961608184704
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd,NF-UNSW-NB15,retained,0.0765417977313888,0.6889342213880711,0.6997670209673316,0.3381482073698369,0.3217628406635479,-0.8560959522522843,-0.6060100838058635,1.2163019941067517
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd,NF-ToN-IoT,retained,0.5496218198487279,0.2500585023286018,0.31679680590075254,0.06050442766664802,0.4016714287579288,0.18094776229085985,-0.11159110395915206,-0.13845018893134398
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd,NF-BoT-IoT,forgotten,0.011619491798005789,0.5916546810470057,0.6004264862593589,0.2125926963859114,0.8123202621456266,0.9772260192559373,0.2628800486748627,-2.183822452049177
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.1220793644013498,0.5758113018656764,0.6099572990153808,0.2419670346807349,0.2835078662317504,-0.2956879211799519,-0.3460823373892892,0.8267965832018938
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r,NF-UNSW-NB15,retained,0.996568487274807,0.007949522732973033,0.053690844991234186,0.0026926723813243633,0.9104424885422148,-0.022319256143774058,-0.00023183603587784152,0.011205830955992284
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r,NF-ToN-IoT,retained,0.713041485216594,0.22488773994981684,0.29472901865879153,0.05609127372022533,0.5247854547835299,-0.2342513518813305,0.12389122135467423,0.259680730944589
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r,NF-BoT-IoT,forgotten,0.9897073013830814,0.10967358556305566,0.14214389645086992,0.02541111098669821,0.6231144151739494,-0.008612438706288594,-0.01248971027719617,0.8108701076249298
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9278117124428688,0.06951136349050305,0.14907212071323234,0.015316094320184334,0.6721924317424223,0.18689885505682924,0.07563199612683913,-0.1192165710779067
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9977599847488323,0.0076478542102952655,0.04846613379145563,0.002511361627883947,0.9047641480956686,-0.014254774096518985,-0.0001535600054463071,0.011248529631835823
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.7053632821453129,0.2977121404465623,0.3567784048400226,0.08494429457440353,0.37402190922193057,-0.2455600178979569,-0.0683622278508913,0.8034844997984201
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r@lr=0.001,NF-BoT-IoT,forgotten,0.99191862335156,0.092241963467789,0.12408524617196175,0.01700132868848723,0.378008199409099,-0.013630217926484969,0.1481149675202663,0.6728562754038614
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.9254623894750331,0.08692698480723139,0.18172979756819937,0.0237751185276063,0.575271376540785,-0.03643724755469302,-0.059448683596286966,0.08165530264163234
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,original,NF-UNSW-NB15,retained,0.9992851015155848,0.0030013023007728016,0.028780427071531056,0.0008745775709698229,0.9697280776818554,-0.004709505288009508,-3.3781270839861044e-05,0.0023724573402364754
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,original,NF-ToN-IoT,retained,0.6848498739399496,0.2847423634866373,0.35019351112632524,0.07871439519265257,0.3565685904519193,-0.20010205673020998,-0.14641547297979896,0.3004739359357261
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,original,NF-BoT-IoT,retained,0.9948536506915406,0.0058117211962447485,0.03848017750936138,0.001261758309734718,0.6732073359148342,-0.0011370785092896796,-0.0007963350691647664,0.005412503901276049
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,original,NF-CSE-CIC-IDS2018,forgotten,0.5634957925761395,0.36499402770823897,0.5026666412868802,0.16439782594175678,0.43736687472493196,0.481471574051924,0.19840833612578423,-1.0139923334942038
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,rollback_repair,NF-UNSW-NB15,retained,0.07639881803450577,0.5407108346227387,0.54298035359232,0.23795277227750053,0.37718304901984406,-0.8557823858423574,-0.05234858333575687,0.782020581104036
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,rollback_repair,NF-ToN-IoT,retained,0.8355489342195737,0.3274239510049951,0.34136906014463547,0.07947437375996125,0.0627832431011558,-0.06359752996935741,-0.5036939090430184,0.2868296750081683
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,rollback_repair,NF-BoT-IoT,retained,0.9924412994532004,0.3800094332869304,0.3809687307216182,0.15229097721130241,0.4572303042914078,0.003274154990833056,-0.40253395608525266,0.46811713814175343
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,rollback_repair,NF-CSE-CIC-IDS2018,forgotten,0.5458117978727949,0.3931818546395365,0.42773585575860285,0.13309131097221688,0.15972112148495865,-0.030391661846654677,-0.17962024744271954,-0.35683712604519113
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical,NF-UNSW-NB15,retained,0.9992851015155848,0.0030013023007728016,0.028780427071531056,0.0008745775709698229,0.9697280776818554,-0.004709505288009508,-3.3781270839861044e-05,0.0023724573402364754
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical,NF-ToN-IoT,retained,0.6848498739399496,0.2847423634866373,0.35019351112632524,0.07871439519265257,0.3565685904519193,-0.20010205673020998,-0.14641547297979896,0.3004739359357261
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical,NF-BoT-IoT,retained,0.9948536506915406,0.0058117211962447485,0.03848017750936138,0.001261758309734718,0.6732073359148342,-0.0011370785092896796,-0.0007963350691647664,0.005412503901276049
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical,NF-CSE-CIC-IDS2018,forgotten,0.5634957925761395,0.36499402770823897,0.5026666412868802,0.16439782594175678,0.43736687472493196,0.481471574051924,0.19840833612578423,-1.0139923334942038
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9550090553808026,0.05495327716598741,0.1803745720325963,0.025760793334007017,0.7978873227352509,-0.41628833083176287,-0.0002104090583738838,0.11677527425900461
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.574948429979372,0.3722119435504399,0.47190648059244944,0.13280540536111773,0.4587183482048067,-0.30613430728102053,-0.14072737301607197,0.5907594918330838
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.8998874236088774,0.12178456508852101,0.24053253002962588,0.05245684891332623,0.3304955657220446,-0.05217852386525357,-0.022101653513716513,0.20626199436108683
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,forgotten,0.4239887232497544,0.5127647139875326,0.6342597415705151,0.2548271795338673,0.2644886822371961,0.23133902291620279,0.0883893534753094,-0.9253851521815658
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9969974263654561,0.015458461070899232,0.05060295610968199,0.005241463270019674,0.9416054721333791,-0.019432023599044612,-1.1389114168980363e-05,0.015961868757489568
